weight,threshold,accuracy,accusation_error,tps,tns,fps,fns
Exp λ=0.0,0.6146146146146146,0.7483098591549295,0.3218832087290362,1957,3356,194,1593
Exp λ=0.0,0.6156156156156156,0.7477464788732394,0.3226456946965114,1950,3359,191,1600
Exp λ=0.0,0.6166166166166166,0.7469014084507042,0.3234642497482377,1944,3359,191,1606
Exp λ=0.0,0.6176176176176176,0.7454929577464788,0.3250351335073278,1931,3362,188,1619
Exp λ=0.0,0.6186186186186187,0.7449295774647887,0.3257864155479864,1924,3365,185,1626
Exp λ=0.0,0.6196196196196196,0.7438028169014085,0.3271420011983224,1912,3369,181,1638
Exp λ=0.0,0.6206206206206206,0.7430985915492958,0.32829287703939514,1900,3376,174,1650
Exp λ=0.0,0.6216216216216216,0.7419718309859155,0.32936034962256655,1892,3376,174,1658
Exp λ=0.0,0.6226226226226226,0.7415492957746479,0.32982734669577296,1888,3377,173,1662
Exp λ=0.0,0.6236236236236237,0.7401408450704225,0.3312883435582822,1876,3379,171,1674
Exp λ=0.0,0.6246246246246246,0.7390140845070422,0.3324116136677859,1867,3380,170,1683
Exp λ=0.0,0.6256256256256256,0.7384507042253521,0.33320197044334976,1859,3384,166,1691
Exp λ=0.0,0.6266266266266266,0.7373239436619718,0.3343166175024582,1850,3385,165,1700
Exp λ=0.0,0.6276276276276276,0.7363380281690141,0.33536106750392464,1841,3387,163,1709
Exp λ=0.0,0.6286286286286287,0.7354929577464788,0.33633516053249807,1832,3390,160,1718
Exp λ=0.0,0.6296296296296297,0.7353521126760564,0.33659299823978095,1829,3392,158,1721
Exp λ=0.0,0.6306306306306306,0.7349295774647887,0.337172979304959,1823,3395,155,1727
Exp λ=0.0,0.6316316316316316,0.7336619718309859,0.3383985973115137,1813,3396,154,1737
Exp λ=0.0,0.6326326326326326,0.7330985915492958,0.3390390974518576,1807,3398,152,1743
Exp λ=0.0,0.6336336336336337,0.7315492957746479,0.3404503105590062,1796,3398,152,1754
Exp λ=0.0,0.6346346346346347,0.7301408450704225,0.34172801239829526,1786,3398,152,1764
Exp λ=0.0,0.6356356356356356,0.729718309859155,0.3422325401431612,1781,3400,150,1769
Exp λ=0.0,0.6366366366366366,0.7281690140845071,0.34375,1768,3402,148,1782
Exp λ=0.0,0.6376376376376376,0.7280281690140845,0.34417709335899904,1762,3407,143,1788
Exp λ=0.0,0.6386386386386387,0.7261971830985916,0.34593246354566387,1747,3409,141,1803
Exp λ=0.0,0.6396396396396397,0.7249295774647887,0.347177033492823,1736,3411,139,1814
Exp λ=0.0,0.6406406406406406,0.7245070422535211,0.3477845683728037,1729,3415,135,1821
Exp λ=0.0,0.6416416416416416,0.7236619718309859,0.3485888634630053,1722,3416,134,1828
Exp λ=0.0,0.6426426426426426,0.7225352112676057,0.3496383707651313,1713,3417,133,1837
Exp λ=0.0,0.6436436436436437,0.7222535211267606,0.3501139817629179,1707,3421,129,1843
Exp λ=0.0,0.6446446446446447,0.7212676056338028,0.35103356722928125,1699,3422,128,1851
Exp λ=0.0,0.6456456456456456,0.7204225352112676,0.3519394512771996,1690,3425,125,1860
Exp λ=0.0,0.6466466466466466,0.7202816901408451,0.3521739130434783,1687,3427,123,1863
Exp λ=0.0,0.6476476476476476,0.717887323943662,0.3542491049557189,1670,3427,123,1880
Exp λ=0.0,0.6486486486486487,0.7174647887323944,0.3546139359698682,1667,3427,123,1883
Exp λ=0.0,0.6496496496496497,0.7161971830985916,0.35570595976687347,1658,3427,123,1892
Exp λ=0.0,0.6506506506506506,0.7147887323943662,0.35691499343216365,1648,3427,123,1902
Exp λ=0.0,0.6516516516516516,0.7132394366197183,0.3585046728971963,1632,3432,118,1918
Exp λ=0.0,0.6526526526526526,0.7125352112676057,0.3592088076133607,1625,3434,116,1925
Exp λ=0.0,0.6536536536536537,0.7111267605633803,0.36045429156581643,1614,3435,115,1936
Exp λ=0.0,0.6546546546546547,0.71,0.3615598885793872,1603,3438,112,1947
Exp λ=0.0,0.6556556556556556,0.7092957746478873,0.3623054114158636,1595,3441,109,1955
Exp λ=0.0,0.6566566566566566,0.7084507042253522,0.3631150573436922,1587,3443,107,1963
Exp λ=0.0,0.6576576576576576,0.7074647887323944,0.36398891966759,1579,3444,106,1971
Exp λ=0.0,0.6586586586586587,0.706056338028169,0.3652606373181065,1567,3446,104,1983
Exp λ=0.0,0.6596596596596597,0.7050704225352112,0.3660779985283297,1560,3446,104,1990
Exp λ=0.0,0.6606606606606606,0.7043661971830986,0.3668074169267487,1552,3449,101,1998
Exp λ=0.0,0.6616616616616616,0.7030985915492958,0.3680453879941435,1539,3453,97,2011
Exp λ=0.0,0.6626626626626626,0.7019718309859155,0.36906501095690286,1529,3455,95,2021
Exp λ=0.0,0.6636636636636637,0.7007042253521126,0.3701949353251959,1518,3457,93,2032
Exp λ=0.0,0.6646646646646647,0.7002816901408451,0.37072727272727274,1511,3461,89,2039
Exp λ=0.0,0.6656656656656657,0.6994366197183098,0.37145969498910675,1504,3462,88,2046
Exp λ=0.0,0.6666666666666666,0.6985915492957746,0.3721899927483684,1497,3463,87,2053
Exp λ=0.0,0.6676676676676676,0.6977464788732395,0.3729181752353367,1490,3464,86,2060
Exp λ=0.0,0.6686686686686687,0.6969014084507043,0.37368991687748465,1482,3466,84,2068
Exp λ=0.0,0.6696696696696697,0.6959154929577465,0.3745264297311925,1474,3467,83,2076
Exp λ=0.0,0.6706706706706707,0.6947887323943662,0.375472717450027,1465,3468,82,2085
Exp λ=0.0,0.6716716716716716,0.6938028169014084,0.37639238232123606,1455,3471,79,2095
Exp λ=0.0,0.6726726726726726,0.6936619718309859,0.37668161434977576,1450,3475,75,2100
Exp λ=0.0,0.6736736736736737,0.6921126760563381,0.37808366106542723,1435,3479,71,2115
Exp λ=0.0,0.6746746746746747,0.69,0.379746835443038,1420,3479,71,2130
Exp λ=0.0,0.6756756756756757,0.6887323943661972,0.38074047703809183,1411,3479,71,2139
Exp λ=0.0,0.6766766766766766,0.6874647887323944,0.3818149529390872,1400,3481,69,2150
Exp λ=0.0,0.6776776776776777,0.6867605633802817,0.38240510819439516,1394,3482,68,2156
Exp λ=0.0,0.6786786786786787,0.6856338028169014,0.38332152974504247,1385,3483,67,2165
Exp λ=0.0,0.6796796796796797,0.6847887323943662,0.38405797101449274,1377,3485,65,2173
Exp λ=0.0,0.6806806806806807,0.6835211267605634,0.38507673310989593,1367,3486,64,2183
Exp λ=0.0,0.6816816816816816,0.6826760563380282,0.38580736045078357,1359,3488,62,2191
Exp λ=0.0,0.6826826826826827,0.6822535211267605,0.38617171006333567,1355,3489,61,2195
Exp λ=0.0,0.6836836836836837,0.6811267605633803,0.3870344342937456,1347,3489,61,2203
Exp λ=0.0,0.6846846846846847,0.680281690140845,0.3877586811645037,1339,3491,59,2211
Exp λ=0.0,0.6856856856856857,0.6794366197183098,0.38851942597129857,1330,3494,56,2220
Exp λ=0.0,0.6866866866866866,0.6777464788732395,0.3898778359511344,1316,3496,54,2234
Exp λ=0.0,0.6876876876876877,0.6761971830985916,0.39112271540469973,1303,3498,52,2247
Exp λ=0.0,0.6886886886886887,0.6754929577464789,0.39168984700973575,1297,3499,51,2253
Exp λ=0.0,0.6896896896896897,0.6747887323943662,0.3922181691853396,1292,3499,51,2258
Exp λ=0.0,0.6906906906906907,0.6722535211267605,0.3941492123939761,1273,3500,50,2277
Exp λ=0.0,0.6916916916916916,0.6714084507042254,0.3948141745894555,1266,3501,49,2284
Exp λ=0.0,0.6926926926926927,0.6695774647887324,0.3961710934805105,1253,3501,49,2297
Exp λ=0.0,0.6936936936936937,0.6684507042253521,0.39703856749311295,1244,3502,48,2306
Exp λ=0.0,0.6946946946946947,0.6676056338028169,0.39769601100412655,1237,3503,47,2313
Exp λ=0.0,0.6956956956956957,0.6670422535211268,0.3982148987298318,1230,3506,44,2320
Exp λ=0.0,0.6966966966966966,0.6664788732394367,0.3986277873070326,1226,3506,44,2324
Exp λ=0.0,0.6976976976976977,0.6649295774647888,0.3997603150145523,1215,3506,44,2335
Exp λ=0.0,0.6986986986986987,0.6642253521126761,0.4002736914129319,1210,3506,44,2340
Exp λ=0.0,0.6996996996996997,0.6628169014084507,0.40129781420765026,1200,3506,44,2350
Exp λ=0.0,0.7007007007007007,0.6619718309859155,0.4019106107130672,1194,3506,44,2356
Exp λ=0.0,0.7017017017017017,0.6608450704225353,0.40272572402044293,1186,3506,44,2364
Exp λ=0.0,0.7027027027027027,0.6604225352112676,0.4030308190022135,1183,3506,44,2367
Exp λ=0.0,0.7037037037037037,0.6594366197183099,0.40374149659863945,1176,3506,44,2374
Exp λ=0.0,0.7047047047047047,0.6585915492957747,0.40434930343187225,1170,3506,44,2380
Exp λ=0.0,0.7057057057057057,0.6571830985915493,0.405359565807327,1160,3506,44,2390
Exp λ=0.0,0.7067067067067067,0.6556338028169014,0.406498561516331,1148,3507,43,2402
Exp λ=0.0,0.7077077077077077,0.6546478873239436,0.40723217303142956,1140,3508,42,2410
Exp λ=0.0,0.7087087087087087,0.6533802816901408,0.4082251811899545,1128,3511,39,2422
Exp λ=0.0,0.7097097097097097,0.652394366197183,0.40901446350487725,1118,3514,36,2432
Exp λ=0.0,0.7107107107107107,0.6508450704225353,0.4101057579318449,1107,3514,36,2443
Exp λ=0.0,0.7117117117117117,0.65,0.4106993124266309,1101,3514,36,2449
Exp λ=0.0,0.7127127127127127,0.6492957746478873,0.4112227805695142,1095,3515,35,2455
Exp λ=0.0,0.7137137137137137,0.6485915492957747,0.4117154811715481,1090,3515,35,2460
Exp λ=0.0,0.7147147147147147,0.6480281690140846,0.4121384383882294,1085,3516,34,2465
Exp λ=0.0,0.7157157157157157,0.6467605633802817,0.41302170283806344,1076,3516,34,2474
Exp λ=0.0,0.7167167167167167,0.645774647887324,0.4137356226037673,1068,3517,33,2482
Exp λ=0.0,0.7177177177177178,0.6443661971830986,0.41471126643368283,1058,3517,33,2492
Exp λ=0.0,0.7187187187187187,0.6432394366197183,0.41551752782854295,1049,3518,32,2501
Exp λ=0.0,0.7197197197197197,0.642112676056338,0.41632111461270527,1040,3519,31,2510
Exp λ=0.0,0.7207207207207207,0.6407042253521127,0.4172876304023845,1030,3519,31,2520
Exp λ=0.0,0.7217217217217217,0.6395774647887323,0.4180856339890891,1021,3520,30,2529
Exp λ=0.0,0.7227227227227228,0.6383098591549295,0.418976897689769,1011,3521,29,2539
Exp λ=0.0,0.7237237237237237,0.637887323943662,0.41929101401483926,1007,3522,28,2543
Exp λ=0.0,0.7247247247247247,0.6367605633802816,0.420082304526749,998,3523,27,2552
Exp λ=0.0,0.7257257257257257,0.636056338028169,0.4205592105263158,993,3523,27,2557
Exp λ=0.0,0.7267267267267267,0.6354929577464788,0.42096615182385805,988,3524,26,2562
Exp λ=0.0,0.7277277277277278,0.6350704225352113,0.4213031347447891,983,3526,24,2567
Exp λ=0.0,0.7287287287287287,0.6338028169014085,0.4221566699442806,974,3526,24,2576
Exp λ=0.0,0.7297297297297297,0.6332394366197183,0.4225352112676056,970,3526,24,2580
Exp λ=0.0,0.7307307307307307,0.632112676056338,0.4232908079816814,962,3526,24,2588
Exp λ=0.0,0.7317317317317317,0.6308450704225352,0.42413849420218847,953,3526,24,2597
Exp λ=0.0,0.7327327327327328,0.6297183098591549,0.4248899037677377,945,3526,24,2605
Exp λ=0.0,0.7337337337337337,0.6284507042253521,0.4257328990228013,936,3526,24,2614
Exp λ=0.0,0.7347347347347347,0.6269014084507042,0.42675987644285485,925,3526,24,2625
Exp λ=0.0,0.7357357357357357,0.6261971830985915,0.4272254710851202,920,3526,24,2630
Exp λ=0.0,0.7367367367367368,0.6259154929577465,0.42743506493506495,917,3527,23,2633
Exp λ=0.0,0.7377377377377378,0.6238028169014085,0.4288259109311741,902,3527,23,2648
Exp λ=0.0,0.7387387387387387,0.6229577464788733,0.42938035916518363,896,3527,23,2654
Exp λ=0.0,0.7397397397397397,0.6218309859154929,0.43014052657082863,887,3528,22,2663
Exp λ=0.0,0.7407407407407407,0.6208450704225352,0.430784123910939,880,3528,22,2670
Exp λ=0.0,0.7417417417417418,0.6194366197183099,0.43170103092783507,870,3528,22,2680
Exp λ=0.0,0.7427427427427428,0.6187323943661972,0.4321583775953646,865,3528,22,2685
Exp λ=0.0,0.7437437437437437,0.6180281690140845,0.43263665594855305,859,3529,21,2691
Exp λ=0.0,0.7447447447447447,0.6176056338028169,0.43297479531224914,853,3532,18,2697
Exp λ=0.0,0.7457457457457457,0.6170422535211267,0.4333386812128991,849,3532,18,2701
Exp λ=0.0,0.7467467467467468,0.6160563380281691,0.433974358974359,842,3532,18,2708
Exp λ=0.0,0.7477477477477478,0.6150704225352113,0.43460861213382423,835,3532,18,2715
Exp λ=0.0,0.7487487487487487,0.614225352112676,0.4351511274588198,829,3532,18,2721
Exp λ=0.0,0.7497497497497497,0.6130985915492958,0.4358728637597828,821,3532,18,2729
Exp λ=0.0,0.7507507507507507,0.6115492957746479,0.43686224489795916,810,3532,18,2740
Exp λ=0.0,0.7517517517517518,0.6105633802816901,0.43749004618569837,803,3532,18,2747
Exp λ=0.0,0.7527527527527528,0.609718309859155,0.43802704852824187,797,3532,18,2753
Exp λ=0.0,0.7537537537537538,0.6088732394366198,0.43856302654585916,791,3532,18,2759
Exp λ=0.0,0.7547547547547547,0.607887323943662,0.4391870435058749,784,3532,18,2766
Exp λ=0.0,0.7557557557557557,0.6071830985915493,0.439631921307314,779,3532,18,2771
Exp λ=0.0,0.7567567567567568,0.606338028169014,0.44016484387383104,773,3532,18,2777
Exp λ=0.0,0.7577577577577578,0.6054929577464788,0.4406967537608868,767,3532,18,2783
Exp λ=0.0,0.7587587587587588,0.604225352112676,0.4414927261227071,758,3532,18,2792
Exp λ=0.0,0.7597597597597597,0.6032394366197183,0.44216506233233394,748,3535,15,2802
Exp λ=0.0,0.7607607607607607,0.6028169014084507,0.4424471775465153,744,3536,14,2806
Exp λ=0.0,0.7617617617617618,0.6019718309859154,0.44299212598425197,737,3537,13,2813
Exp λ=0.0,0.7627627627627628,0.6007042253521127,0.44378046862714265,728,3537,13,2822
Exp λ=0.0,0.7637637637637638,0.5992957746478873,0.44468852973481876,716,3539,11,2834
Exp λ=0.0,0.7647647647647647,0.597605633802817,0.4457321848081441,704,3539,11,2846
Exp λ=0.0,0.7657657657657657,0.5957746478873239,0.44685839324788995,691,3539,11,2859
Exp λ=0.0,0.7667667667667668,0.5949295774647887,0.44740948813982523,683,3541,9,2867
Exp λ=0.0,0.7677677677677678,0.594225352112676,0.447840324341182,678,3541,9,2872
Exp λ=0.0,0.7687687687687688,0.5940845070422536,0.44792641097599,677,3541,9,2873
Exp λ=0.0,0.7697697697697697,0.5932394366197183,0.4484423676012461,671,3541,9,2879
Exp λ=0.0,0.7707707707707707,0.5925352112676057,0.4489034064395707,664,3543,7,2886
Exp λ=0.0,0.7717717717717718,0.5916901408450704,0.4494172494172494,658,3543,7,2892
Exp λ=0.0,0.7727727727727728,0.5912676056338028,0.44967381174277726,655,3543,7,2895
Exp λ=0.0,0.7737737737737738,0.5908450704225352,0.44993013507219376,652,3543,7,2898
Exp λ=0.0,0.7747747747747747,0.5901408450704225,0.4503568104250698,647,3543,7,2903
Exp λ=0.0,0.7757757757757757,0.5894366197183099,0.450782824368315,642,3543,7,2908
Exp λ=0.0,0.7767767767767768,0.5883098591549296,0.45146307477937764,634,3543,7,2916
Exp λ=0.0,0.7777777777777778,0.5869014084507043,0.4523110217962591,624,3543,7,2926
Exp λ=0.0,0.7787787787787788,0.5861971830985916,0.45273401297497684,619,3543,7,2931
Exp λ=0.0,0.7797797797797797,0.5850704225352112,0.45340944153039187,611,3543,7,2939
Exp λ=0.0,0.7807807807807807,0.5847887323943662,0.4535780382479951,609,3543,7,2941
Exp λ=0.0,0.7817817817817818,0.5838028169014085,0.4541673085811123,602,3543,7,2948
Exp λ=0.0,0.7827827827827828,0.5833802816901409,0.4544334975369458,598,3544,6,2952
Exp λ=0.0,0.7837837837837838,0.5822535211267605,0.45510455104551045,590,3544,6,2960
Exp λ=0.0,0.7847847847847848,0.5815492957746479,0.4555231218313105,585,3544,6,2965
Exp λ=0.0,0.7857857857857857,0.5808450704225352,0.4559410500460547,580,3544,6,2970
Exp λ=0.0,0.7867867867867868,0.5802816901408451,0.4562749309604173,576,3544,6,2974
Exp λ=0.0,0.7877877877877878,0.579718309859155,0.4566084023305734,572,3544,6,2978
Exp λ=0.0,0.7887887887887888,0.5787323943661972,0.4571909940266503,565,3544,6,2985
Exp λ=0.0,0.7897897897897898,0.5774647887323944,0.4579382074028755,556,3544,6,2994
Exp λ=0.0,0.7907907907907907,0.5767605633802817,0.45835243771970047,551,3544,6,2999
Exp λ=0.0,0.7917917917917918,0.5763380281690141,0.45861331704337205,547,3545,5,3003
Exp λ=0.0,0.7927927927927928,0.5750704225352112,0.45935641299374713,538,3545,5,3012
Exp λ=0.0,0.7937937937937938,0.5735211267605633,0.46026187576126676,527,3545,5,3023
Exp λ=0.0,0.7947947947947948,0.5728169014084507,0.4606724478928952,522,3545,5,3028
Exp λ=0.0,0.7957957957957957,0.5722535211267605,0.46100045613501595,518,3545,5,3032
Exp λ=0.0,0.7967967967967968,0.5714084507042253,0.4614917210998025,512,3545,5,3038
Exp λ=0.0,0.7977977977977978,0.5707042253521126,0.46190042501517914,507,3545,5,3043
Exp λ=0.0,0.7987987987987988,0.5695774647887324,0.46255306246209826,499,3545,5,3051
Exp λ=0.0,0.7997997997997998,0.5688732394366197,0.4629713766469786,493,3546,4,3057
Exp λ=0.0,0.8008008008008007,0.5677464788732395,0.46362123733171984,485,3546,4,3065
Exp λ=0.0,0.8018018018018018,0.5670422535211268,0.46402660217654174,480,3546,4,3070
Exp λ=0.0,0.8028028028028028,0.566056338028169,0.46459308470481653,473,3546,4,3077
Exp λ=0.0,0.8038038038038038,0.5654929577464789,0.4649162516976007,469,3546,4,3081
Exp λ=0.0,0.8048048048048048,0.5646478873239437,0.46541070082893743,462,3547,3,3088
Exp λ=0.0,0.8058058058058059,0.563943661971831,0.4658132530120482,457,3547,3,3093
Exp λ=0.0,0.8068068068068068,0.5632394366197183,0.4662151993980436,452,3547,3,3098
Exp λ=0.0,0.8078078078078078,0.5629577464788732,0.4663758086354747,450,3547,3,3100
Exp λ=0.0,0.8088088088088088,0.5615492957746478,0.4671774072404987,440,3547,3,3110
Exp λ=0.0,0.8098098098098098,0.5611267605633803,0.46741741741741744,437,3547,3,3113
Exp λ=0.0,0.8108108108108109,0.5598591549295775,0.46813615234667866,428,3547,3,3122
Exp λ=0.0,0.8118118118118118,0.5590140845070423,0.4686142322097378,422,3547,3,3128
Exp λ=0.0,0.8128128128128128,0.5583098591549296,0.4690119760479042,417,3547,3,3133
Exp λ=0.0,0.8138138138138138,0.5574647887323944,0.46948848339814536,411,3547,3,3139
Exp λ=0.0,0.8148148148148148,0.5564788732394366,0.4700433288510384,404,3547,3,3146
Exp λ=0.0,0.8158158158158159,0.5554929577464789,0.47059701492537315,397,3547,3,3153
Exp λ=0.0,0.8168168168168168,0.5550704225352112,0.47083395494554675,394,3547,3,3156
Exp λ=0.0,0.8178178178178178,0.5542253521126761,0.4713071992845432,388,3547,3,3162
Exp λ=0.0,0.8188188188188188,0.5535211267605634,0.4717009234435508,383,3547,3,3167
Exp λ=0.0,0.8198198198198198,0.5529577464788732,0.4720154807978565,379,3547,3,3171
Exp λ=0.0,0.8208208208208209,0.5519718309859155,0.4725650557620818,372,3547,3,3178
Exp λ=0.0,0.8218218218218218,0.5515492957746478,0.47280023781212843,369,3547,3,3181
Exp λ=0.0,0.8228228228228228,0.5509859154929577,0.4731134878193702,365,3547,3,3185
Exp λ=0.0,0.8238238238238238,0.5505633802816902,0.47334818114328137,362,3547,3,3188
Exp λ=0.0,0.8248248248248248,0.5491549295774648,0.4741366533274048,351,3548,2,3199
Exp λ=0.0,0.8258258258258259,0.5488732394366197,0.47429248777596683,349,3548,2,3201
Exp λ=0.0,0.8268268268268268,0.5484507042253521,0.4745260663507109,346,3548,2,3204
Exp λ=0.0,0.8278278278278278,0.5473239436619718,0.4751479289940828,338,3548,2,3212
Exp λ=0.0,0.8288288288288288,0.5467605633802817,0.47545830869308103,334,3548,2,3216
Exp λ=0.0,0.8298298298298298,0.5463380281690141,0.4756908526673563,331,3548,2,3219
Exp λ=0.0,0.8308308308308309,0.5456338028169014,0.47607796810395747,326,3548,2,3224
Exp λ=0.0,0.8318318318318318,0.5453521126760563,0.4762326542663124,324,3548,2,3226
Exp λ=0.0,0.8328328328328328,0.5447887323943662,0.4765486725663717,319,3549,1,3231
Exp λ=0.0,0.8338338338338338,0.543943661971831,0.47701149425287354,313,3549,1,3237
Exp λ=0.0,0.8348348348348348,0.5435211267605634,0.47724259832081306,310,3549,1,3240
Exp λ=0.0,0.8358358358358359,0.5428169014084507,0.47762731822196053,305,3549,1,3245
Exp λ=0.0,0.8368368368368369,0.5419718309859155,0.47808823529411765,299,3549,1,3251
Exp λ=0.0,0.8378378378378378,0.5412676056338028,0.47847171197648786,294,3549,1,3256
Exp λ=0.0,0.8388388388388388,0.540281690140845,0.47900763358778625,287,3549,1,3263
Exp λ=0.0,0.8398398398398398,0.5395774647887324,0.47938976089188795,282,3549,1,3268
Exp λ=0.0,0.8408408408408409,0.5390140845070422,0.47969505937545814,278,3549,1,3272
Exp λ=0.0,0.8418418418418419,0.5384507042253521,0.48,274,3549,1,3276
Exp λ=0.0,0.8428428428428428,0.5380281690140845,0.4802284710017575,271,3549,1,3279
Exp λ=0.0,0.8438438438438438,0.5374647887323943,0.4805327868852459,267,3549,1,3283
Exp λ=0.0,0.8448448448448448,0.5366197183098591,0.48098859315589354,261,3549,1,3289
Exp λ=0.0,0.8458458458458459,0.536056338028169,0.48129201987722886,257,3549,1,3293
Exp λ=0.0,0.8468468468468469,0.5356338028169014,0.48151935719503286,254,3549,1,3296
Exp λ=0.0,0.8478478478478478,0.5349295774647888,0.4818978102189781,249,3549,1,3301
Exp λ=0.0,0.8488488488488488,0.5343661971830986,0.4822001750802451,245,3549,1,3305
Exp λ=0.0,0.8498498498498498,0.5340845070422535,0.4823512252042007,243,3549,1,3307
Exp λ=0.0,0.8508508508508509,0.533943661971831,0.48242671722327546,242,3549,1,3308
Exp λ=0.0,0.8518518518518519,0.5338028169014084,0.48250218722659666,241,3549,1,3309
Exp λ=0.0,0.8528528528528528,0.5332394366197183,0.482803847274847,237,3549,1,3313
Exp λ=0.0,0.8538538538538538,0.5325352112676056,0.4831804281345566,232,3549,1,3318
Exp λ=0.0,0.8548548548548548,0.5316901408450704,0.4836316019205587,226,3549,1,3324
Exp λ=0.0,0.8558558558558559,0.5315492957746479,0.48370672097759676,225,3549,1,3325
Exp λ=0.0,0.8568568568568569,0.5309859154929577,0.4840069787728991,221,3549,1,3329
Exp λ=0.0,0.8578578578578578,0.5301408450704226,0.48445671121441025,215,3549,1,3335
Exp λ=0.0,0.8588588588588588,0.5297183098591549,0.4846812835777552,212,3549,1,3338
Exp λ=0.0,0.8598598598598598,0.5290140845070422,0.4850551363900174,207,3549,1,3343
Exp λ=0.0,0.8608608608608609,0.528169014084507,0.48550304436068425,201,3549,1,3349
Exp λ=0.0,0.8618618618618619,0.5276056338028169,0.48580121703853957,197,3549,1,3353
Exp λ=0.0,0.8628628628628628,0.5271830985915493,0.48602461984069517,194,3549,1,3356
Exp λ=0.0,0.8638638638638638,0.5263380281690141,0.48647084358269427,188,3549,1,3362
Exp λ=0.0,0.8648648648648649,0.526056338028169,0.4866194127007088,186,3549,1,3364
Exp λ=0.0,0.8658658658658659,0.5253521126760563,0.486990459670425,181,3549,1,3369
Exp λ=0.0,0.8668668668668669,0.5250704225352113,0.4871387283236994,179,3549,1,3371
Exp λ=0.0,0.8678678678678678,0.5242253521126761,0.4875830205024545,173,3549,1,3377
Exp λ=0.0,0.8688688688688688,0.5230985915492957,0.4881742140178829,165,3549,1,3385
Exp λ=0.0,0.8698698698698699,0.5226760563380282,0.4883955600403633,162,3549,1,3388
Exp λ=0.0,0.8708708708708709,0.5219718309859155,0.4887640449438202,157,3549,1,3393
Exp λ=0.0,0.8718718718718719,0.5215492957746479,0.48898488120950323,154,3549,1,3396
Exp λ=0.0,0.8728728728728729,0.5214084507042254,0.48905845090699684,153,3549,1,3397
Exp λ=0.0,0.8738738738738738,0.5207042253521127,0.48942598187311176,148,3549,1,3402
Exp λ=0.0,0.8748748748748749,0.5204225352112676,0.4895728462534158,146,3549,1,3404
Exp λ=0.0,0.8758758758758759,0.520281690140845,0.4896462467644521,145,3549,1,3405
Exp λ=0.0,0.8768768768768769,0.5197183098591549,0.48993963782696176,141,3549,1,3409
Exp λ=0.0,0.8778778778778779,0.5197183098591549,0.48993963782696176,141,3549,1,3409
Exp λ=0.0,0.8788788788788788,0.5191549295774648,0.49023269175524276,137,3549,1,3413
Exp λ=0.0,0.8798798798798799,0.5188732394366197,0.49037909247558875,135,3549,1,3415
Exp λ=0.0,0.8808808808808809,0.5184507042253521,0.49059853595521746,132,3549,1,3418
Exp λ=0.0,0.8818818818818819,0.5183098591549296,0.4906716417910448,131,3549,1,3419
Exp λ=0.0,0.8828828828828829,0.5180281690140845,0.4908177905308465,129,3549,1,3421
Exp λ=0.0,0.8838838838838838,0.5176056338028169,0.49103685644629286,126,3549,1,3424
Exp λ=0.0,0.8848848848848849,0.5174647887323943,0.49110983653570406,125,3549,1,3425
Exp λ=0.0,0.8858858858858859,0.5170422535211268,0.4913286512827863,122,3549,1,3428
Exp λ=0.0,0.8868868868868869,0.5166197183098592,0.49154727793696273,119,3549,1,3431
Exp λ=0.0,0.8878878878878879,0.5161971830985915,0.4917657167406559,116,3549,1,3434
Exp λ=0.0,0.8888888888888888,0.5159154929577465,0.49191123836793127,114,3549,1,3436
Exp λ=0.0,0.8898898898898899,0.5156338028169014,0.49205667668527264,112,3549,1,3438
Exp λ=0.0,0.8908908908908909,0.5153521126760563,0.4922020317642009,110,3549,1,3440
Exp λ=0.0,0.8918918918918919,0.5152112676056338,0.492274678111588,109,3549,1,3441
Exp λ=0.0,0.8928928928928929,0.5145070422535212,0.49263759828448894,104,3549,1,3446
Exp λ=0.0,0.8938938938938938,0.5142253521126761,0.4927826211233386,102,3549,1,3448
Exp λ=0.0,0.8948948948948949,0.5135211267605634,0.49314481576692376,97,3549,1,3453
Exp λ=0.0,0.8958958958958959,0.5135211267605634,0.49314481576692376,97,3549,1,3453
Exp λ=0.0,0.8968968968968969,0.5133802816901408,0.49321719263172925,96,3549,1,3454
Exp λ=0.0,0.8978978978978979,0.5132394366197183,0.4932895488292404,95,3549,1,3455
Exp λ=0.0,0.8988988988988988,0.5129577464788733,0.49343419925777904,93,3549,1,3457
Exp λ=0.0,0.8998998998998999,0.5126760563380282,0.4935787671232877,91,3549,1,3459
Exp λ=0.0,0.9009009009009009,0.5119718309859155,0.4939398260373592,86,3549,1,3464
Exp λ=0.0,0.9019019019019019,0.5116901408450705,0.4940841054882395,84,3549,1,3466
Exp λ=0.0,0.9029029029029029,0.5112676056338028,0.49430037047591907,81,3549,1,3469
Exp λ=0.0,0.9039039039039038,0.5111267605633802,0.4943724177233224,80,3549,1,3470
Exp λ=0.0,0.9049049049049049,0.5108450704225352,0.4945164506480558,78,3549,1,3472
Exp λ=0.0,0.9059059059059059,0.5108450704225352,0.4945164506480558,78,3549,1,3472
Exp λ=0.0,0.9069069069069069,0.5107042253521127,0.49458843634292227,77,3549,1,3473
Exp λ=0.0,0.9079079079079079,0.5104225352112676,0.49473234624145784,75,3549,1,3475
Exp λ=0.0,0.9089089089089089,0.5104225352112676,0.49473234624145784,75,3549,1,3475
Exp λ=0.0,0.9099099099099099,0.5088732394366198,0.4955223880597015,64,3549,1,3486
